SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
CHE.1.0.0.0.UWSH,CHE,1,0,0,0,UWSH,Switzerland,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd CHF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.5974,173.3451,179.122,179.7467,181.5206,187.6231,187.9854,191.4399,195.5013,199.2218,207.8477,219.2718,225.2102,226.6765,227.5777,234.8346,243.767,256.0512,269.5928,276.3832,277.1943,286.7146,293.2488,299.0283,303.2574,308.5725,312.0113,315.3529,322.1718,330.3736,322.2573,338.353,357.2802,371.1099,NA,NA,NA,,,,,,,
JPN.1.0.0.0.UWSH,JPN,1,0,0,0,UWSH,Japan,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd JPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116181.6,124162.8,131193.2,137650.6,145376,151235.9,156961.9,161123.6,170178.7,181869.4,196459,211686.8,220613.4,224798.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259100.3,269464.3,276200.9,283105.9,,,,,,,
USA.1.0.0.0.UWSH,USA,1,0,0,0,UWSH,United States,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd USD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551.56,584.55,638.79,708.76,772.28,814.84,899.74,994.16,1120.57,1253.31,1373.42,1511.37,1587.52,1677.51,1844.91,1982.55,2102.33,2256.27,2439.78,2583.05,2741.2,2814.48,2965.54,3079.34,3236.59,3418.02,3616.47,3876.84,4181.62,4457.92,4824.94,4953.63,4995.84,5138.27,5421.01,5691.38,6056.73,6396.39,6534.09,6249.11,6372.51,6626.18,6928.13,7114,7476.33,7859.48,8091.24,8474.41,8899.52,9324.39,9459.31,10297.5,NA,11717.77,12269.57,12741.69,13248.37,,,,,,,
EU15.1.0.99.0.UWSH,EU15,1,0,99,0,UWSH,European Union (15 countries),01 Revenue,Gross wages and salaries: households and NPISH ,"Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2716.892,2824.698,2966.761,3080.578,3279.004,3521.991,3666.003,3776.58,3811.699,3958.567,4087.732,4279.568,4497.685,4533.286,4410.763,4525.94,4638.235,4755.993,4803.898,4960.431,5215.243,5259.365,5392.668,5590.975,5812.101,5706.963,6102.329,6539.613,6974.667,7354.224,7647.167,7888.896,,,,,,,
EA19.1.0.99.0.UWSH,EA19,1,0,99,0,UWSH,Euro area (19 countries),01 Revenue,Gross wages and salaries: households and NPISH ,"Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2189.986,2259.018,2282.23,2351.747,2477.031,2610.133,2723.48,2817.106,2888.934,2973.708,3070.504,3206.835,3362.942,3514.986,3502.15,3562.601,3648.979,3688.095,3729.396,3809.232,3926.715,4054.976,4211.365,4384.751,4570.864,4474.578,4752.583,5099.879,5467.46,NA,NA,NA,,,,,,,
EA12.1.0.99.0.UWSH,EA12,1,0,99,0,UWSH,Euro area (12 countries),01 Revenue,Gross wages and salaries: households and NPISH ,"Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2170.197,2236.828,2256.931,2324.563,2449.01,2579.144,2690.259,2781.479,2850.5,2931.655,3022.856,3152.316,3298.476,3442.181,3434.07,3494.363,3578.129,3615.395,3655.795,3732.952,3846.342,3969.69,4119.508,4284.824,4458.66,4359.781,4628.481,4962.028,5314.038,5579.876,5785.762,5973.672,,,,,,,
BEL.1.0.99.0.UWSH,BEL,1,0,99,0,UWSH,Belgium,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0998,48.7235,50.2473,51.7808,55.559,61.3477,65.8668,70.2293,74.6054,78.9689,84.5066,84.4871,84.5579,87.094,92.7338,97.7354,103.3444,107.6848,109.7042,113.2559,117.3292,122.936,128.6553,135.5179,136.1577,139.2774,145.91,150.6615,153.5014,156.137,157.7407,163.018,169.0685,175.3377,181.9104,178.419,190.6657,208.9767,227.2828,233.0316,240.2031,246.2285,,,,,,,
BGR.1.0.99.0.UWSH,BGR,1,0,99,0,UWSH,Bulgaria,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19464,2.14947,2.30586,3.4856,3.5542,3.89023,4.77589,5.39092,5.97352,6.7499,7.63256,8.3353,9.38105,10.85524,11.51448,12.14841,12.7327,13.50698,14.48677,15.28613,16.36135,17.77442,19.69679,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
CZE.1.0.99.0.UWSH,CZE,1,0,99,0,UWSH,Czechia,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8958,16.469,17.3108,18.1416,18.2968,20.1693,22.8596,27.0023,27.601,29.7802,34.0649,38.3627,42.2395,50.2494,46.6216,49.7045,52.3933,52.6995,51.6949,50.9371,53.8212,57.4632,64.2824,71.9734,77.0805,75.7113,83.6693,94.627,104.622,106.4245,113.0424,119.5664,,,,,,,
DNK.1.0.99.0.UWSH,DNK,1,0,99,0,UWSH,Denmark,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.2248,31.0774,34.1623,36.9069,40.6214,44.2377,48.6254,50.6584,52.1365,55.3184,56.8951,59.1351,61.4363,63.2327,67.2184,70.1797,72.0075,75.7312,79.985,82.7473,86.6816,89.6934,91.7921,94.0192,98.0422,103.5344,109.6635,114.7319,114.7586,115.9998,117.7707,119.5545,121.3492,124.8547,128.2955,132.2369,136.8317,141.3865,145.5271,147.2166,155.7762,166.5536,174.0569,182.9251,191.1303,198.5476,,,,,,,
DEU.1.0.99.0.UWSH,DEU,1,0,99,0,UWSH,Germany,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.764,737.864,789.495,807.8,869.058,861.574,836.219,851.319,882.5,914.598,931.938,940.287,942.272,949.549,948.633,965.661,998.789,1040.625,1043.67,1076.406,1128.023,1176.021,1214.661,1265.283,1318.151,1372.883,1435.316,1506.584,1572.64,1561.717,1620.484,1718.731,1846.014,1942.28,2005.804,2065.608,,,,,,,
EST.1.0.99.0.UWSH,EST,1,0,99,0,UWSH,Estonia,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55207,0.83037,1.15174,1.41529,1.64512,1.81642,1.8849,2.1245,2.3751,2.606,2.9402,3.339,3.896,4.7343,5.7861,6.3295,5.3928,5.2883,5.8176,6.2325,6.6919,7.1576,7.597,8.0722,8.7583,9.5995,10.4028,10.5495,11.5195,13.047,14.4858,15.11857,15.73867,16.4627,,,,,,,
IRL.1.0.99.0.UWSH,IRL,1,0,99,0,UWSH,Ireland,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6072,22.1214,26.2902,27.9345,31.494,35.7932,39.7616,42.5909,46.2778,50.1583,55.6899,60.9032,66.5605,68.8834,62.5087,59.0526,60.5863,61.1307,62.0969,64.5737,68.7212,73.2916,78.398,83.4553,90.1562,89.8377,99.3238,108.8705,120.5191,128.952,136.6613,144.4149,,,,,,,
GRC.1.0.99.0.UWSH,GRC,1,0,99,0,UWSH,Greece,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.99757,25.94878,29.20783,30.23524,33.67454,34.33661,36.45286,41.52159,45.77871,49.56548,52.8202,57.18089,60.81721,63.3125,65.58368,62.92655,57.8881,51.90282,47.53349,48.34511,47.08655,48.2552,48.26978,49.86471,51.51555,49.42562,53.28514,56.13678,59.82307,63.18939,66.06969,68.67471,,,,,,,
ESP.1.0.99.0.UWSH,ESP,1,0,99,0,UWSH,Spain,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.7132,189.9008,198.6197,211.5534,228.064,245.886,262.473,278.644,297.161,314.618,337.736,364.284,395.241,424.506,416.982,413.083,403.76,379.001,368.465,372.379,391.76,399.853,415.089,432.19,456.564,432.782,468.985,512.891,558.387,592.6942,621.435,646.0218,,,,,,,
FRA.1.0.99.0.UWSH,FRA,1,0,99,0,UWSH,France,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,20.594,22.469,25.217,28.734,31.883,34.228,36.894,39.82,46.264,50.699,53.759,59.702,68.127,81.357,93.7,116.284,133.832,144.288,159.318,176.843,202.267,223.755,239.313,247.874,261.064,278.984,294.222,300.851,313.84,334.486,363.725,378.511,397.117,417.746,430.639,451.956,466.976,471.569,489.464,516.699,549.093,574.89,599.564,615.462,638.051,662.975,692.203,720.264,743.009,744.205,764.996,785.241,800.596,811.88,821.585,834.177,852.158,880.657,903.173,932.019,895.29,965.899,1041.531,1096.53,1128.938,1160.26,1191.351,,,,,,,
HRV.1.0.99.0.UWSH,HRV,1,0,99,0,UWSH,Croatia,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34871,7.18826,8.25126,9.44613,9.57246,10.27717,10.78173,12.24527,13.29457,14.24979,15.33136,16.68754,18.38021,20.1063,19.72817,19.31016,18.87619,18.6813,18.33864,18.12459,18.65896,19.76144,20.97957,22.60263,23.50345,23.1417,24.7699,28.39738,33.47859,NA,NA,NA,,,,,,,
ITA.1.0.99.0.UWSH,ITA,1,0,99,0,UWSH,Italy,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.7434,135.1477,149.0313,166.613,182.51,193.8524,205.7789,219.0712,233.5426,256.8507,283.3169,309.0586,309.4775,272.9496,267.9402,242.0973,277.7106,294.4006,301.879,314.82,329.874,348.9064,365.2661,379.1299,393.7521,412.8105,435.0297,450.8973,466.9804,462.2171,468.3229,475.5748,470.4605,466.2121,468.9432,480.5773,494.3699,507.1312,520.7254,531.6301,499.8336,544.826,579.946,610.3583,644.8075,669.7995,689.5329,,,,,,,
CYP.1.0.99.0.UWSH,CYP,1,0,99,0,UWSH,Cyprus,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60571,2.76461,3.00732,3.13615,3.33112,3.63354,3.89965,4.09436,4.40389,4.8103,5.38094,5.8248,6.33018,6.99435,7.3674,7.72201,7.91014,7.71473,6.76005,6.3721,6.40958,6.72564,7.25019,7.85051,8.61194,8.55222,9.24534,10.36574,11.0208,11.48163,11.94724,12.39578,,,,,,,
LVA.1.0.99.0.UWSH,LVA,1,0,99,0,UWSH,Latvia,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22941,1.64508,2.04603,2.20382,2.45082,2.92027,3.20112,3.31097,3.46393,3.88556,4.95714,6.39873,8.897,10.33452,7.66411,6.78703,7.10018,7.8414,8.36192,9.07791,9.70281,10.15748,10.86131,11.9209,12.7336,12.71016,13.38047,15.00606,17.36628,18.82485,19.54685,20.20387,,,,,,,
LTU.1.0.99.0.UWSH,LTU,1,0,99,0,UWSH,Lithuania,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55632,1.99255,2.68067,3.24246,3.46442,3.83792,4.13008,4.68067,5.21089,5.94376,6.90292,8.28972,9.78896,11.29596,9.35774,9.22656,9.82218,10.28188,10.88149,11.50212,12.33017,13.33888,14.51942,15.90623,21.81193,22.94448,25.95994,30.21549,34.42877,37.88331,40.35757,41.98143,,,,,,,
LUX.1.0.99.0.UWSH,LUX,1,0,99,0,UWSH,Luxembourg,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40852,5.52676,5.63271,5.82257,6.31,6.8851,7.2549,7.6588,7.8848,8.2706,8.6267,9.2256,9.8858,10.4473,10.6485,11.0619,11.8931,12.2167,12.782,13.4072,13.9725,14.5018,15.5645,16.767,17.7741,18.9505,19.9535,21.6663,23.7591,26.06695,28.23895,30.94676,,,,,,,
HUN.1.0.99.0.UWSH,HUN,1,0,99,0,UWSH,Hungary,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.58109,12.02449,13.46397,13.99311,14.81489,17.04628,20.58051,24.16391,26.64886,29.87793,32.89042,32.96627,36.43387,38.24355,33.77428,36.18093,37.24386,37.69932,38.43916,38.65428,40.36786,42.64533,47.79027,50.82643,55.53111,52.71856,56.57642,63.14825,74.44001,81.57877,86.38631,92.9026,,,,,,,
MLT.1.0.99.0.UWSH,MLT,1,0,99,0,UWSH,Malta,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.172308,1.276192,1.379604,1.473326,1.578701,1.734038,1.85937,1.914149,1.943638,1.980497,2.011569,2.14509,2.26906,2.43319,2.48904,2.60501,2.78987,2.92809,3.13413,3.35791,3.72217,4.09253,4.4416,5.08666,5.58441,5.81876,6.23877,6.80198,7.37731,NA,NA,NA,,,,,,,
NLD.1.0.99.0.UWSH,NLD,1,0,99,0,UWSH,Netherlands,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3283,15.2596,17.6146,19.9636,23.8687,29.7917,34.0458,40.0011,46.3587,51.1102,54.849,57.7697,58.7919,64.5547,66.6116,67.5309,70.701,77.2983,82.4496,85.3786,89.2776,104.1447,110.6194,118.5525,128.2993,133.1281,145.6243,148.4056,152.8565,153.5755,166.555,178.45,191.284,198.52,202.324,204.088,207.904,217.137,227.784,237.134,240.151,242.152,247.128,248.742,249.864,249.907,255.274,263.677,272.089,283.959,297.647,307.413,320.893,340.763,368.952,394.0884,414.2889,431.1107,,,,,,,
AUT.1.0.99.0.UWSH,AUT,1,0,99,0,UWSH,Austria,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4622,77.5264,76.4811,79.4142,82.8496,86.0491,87.7427,89.3853,91.2989,93.2249,96.3682,101.1119,106.4936,112.1766,113.0322,115.157,119.345,124.2251,127.4258,130.1221,134.0222,139.288,143.9709,150.7531,157.1843,157.0197,164.7164,177.7979,192.2873,207.9807,216.5599,224.9085,,,,,,,
POL.1.0.99.0.UWSH,POL,1,0,99,0,UWSH,Poland,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9184,43.1614,49.4417,55.0588,56.2485,64.8935,75.3659,71.4563,64.0953,66.0464,78.8195,87.714,100.6168,122.9441,103.0762,118.967,122.1683,123.6986,125.7299,131.3509,136.0743,137.9128,150.7665,163.4299,175.9963,178.4987,187.3938,207.1815,241.8417,285.8144,303.0181,320.5496,,,,,,,
PRT.1.0.99.0.UWSH,PRT,1,0,99,0,UWSH,Portugal,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2928,36.9889,39.4261,42.1373,46.0018,49.5288,52.6206,54.8883,56.1112,57.6537,59.5178,61.0342,63.8023,65.6391,65.6538,66.2605,63.6666,58.8137,59.0661,59.6149,61.3886,63.6644,67.2932,71.4024,75.7196,75.9413,81.2289,89.9085,100.0669,107.7454,112.6131,117.3708,,,,,,,
ROM.1.0.99.0.UWSH,ROM,1,0,99,0,UWSH,Romania,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6035,8.8479,7.943,11.4492,8.9561,12.6741,15.4865,16.0459,16.2494,18.6781,26.3757,31.7508,36.6077,45.4895,35.6601,35.9169,36.9185,36.726,38.9217,42.4077,45.7189,52.7902,60.5034,76.7206,85.7965,85.7942,90.2662,103.7839,120.4994,137.1383,150.5537,164.1197,,,,,,,
SVN.1.0.99.0.UWSH,SVN,1,0,99,0,UWSH,Slovenia,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34065,7.61507,8.05937,8.52491,8.97285,9.51391,10.19477,10.71734,11.13838,11.74428,12.38925,13.23844,14.51145,15.97119,15.89742,16.13384,16.04645,15.65373,15.34182,15.67146,16.1382,17.11582,18.22119,19.62243,21.20085,21.82021,23.80102,25.70785,28.4983,30.5446,32.36656,33.97415,,,,,,,
SVK.1.0.99.0.UWSH,SVK,1,0,99,0,UWSH,Slovakia,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73233,5.48087,6.48065,6.78693,6.33867,7.22471,7.56099,8.30347,9.33345,10.34949,12.11102,13.8887,16.88329,19.44662,19.91174,20.47532,21.36431,22.04711,22.42997,23.14093,24.47299,25.78367,27.80464,29.94106,31.85769,32.40098,33.95681,36.70762,40.24475,42.82585,45.21891,47.54644,,,,,,,
FIN.1.0.99.0.UWSH,FIN,1,0,99,0,UWSH,Finland,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.814,13.0398,13.0553,12.1298,13.6912,16.4592,20.5837,23.3006,24.6964,28.7741,31.9273,32.2483,34.5274,38.9485,45.4093,47.5589,46.0719,37.5029,30.5585,33.2603,38.4737,39.6612,41.6702,44.135,47.308,50.915,53.59,55.468,57.096,59.468,62.445,65.609,69.286,73.949,73.26,75.667,79.113,81.624,82.307,82.655,83.471,84.73,86.661,90.612,93.9,93.152,98.221,104.809,110.058,110.1027,113.8292,117.5031,,,,,,,
SWE.1.0.99.0.UWSH,SWE,1,0,99,0,UWSH,Sweden,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,6.9899,7.655,8.4543,9.221,10.1992,11.2929,12.4993,13.3945,14.6791,16.0608,17.981,19.2038,20.9688,22.3178,25.6666,30.501,36.8553,38.3541,37.1563,40.0204,44.3677,50.1087,48.6369,47.3121,54.6059,59.672,60.8548,63.5509,69.5028,79.1871,84.2049,87.6739,87.2638,70.8456,73.4066,76.0154,88.2801,90.5086,92.7773,99.3948,111.3062,107.6371,112.338,115.4982,118.513,120.9321,128.2861,137.8007,140.7424,127.7199,146.5616,163.3897,175.8835,181.8161,179.5899,181.2405,187.0379,192.6684,189.8529,191.2901,194.731,213.1226,217.3137,212.1985,221.8657,230.2348,239.1958,,,,,,,
GBR.1.0.99.0.UWSH,GBR,1,0,99,0,UWSH,United Kingdom,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.455,336.258,370.176,386.127,415.964,407.935,395.448,412.243,403.461,429.41,547.314,587.506,650.615,748.794,781.425,793.07,753.909,814.38,845.902,895.432,951.745,835.631,734.215,769.015,778.946,845.16,844.938,923.035,1059.366,970.401,943.659,974.912,1016.623,1005.234,1104.949,1193.718,1274.374,1369.557,1440.04,1477.481,,,,,,,
ISL.1.0.99.0.UWSH,ISL,1,0,99,0,UWSH,Iceland,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.660149,4.300841,4.622972,4.85399,5.268493,6.516992,6.830933,7.724951,4.979451,3.779374,4.244215,4.697533,5.033747,5.462674,6.040663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
NOR.1.0.99.0.UWSH,NOR,1,0,99,0,UWSH,Norway,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0809,16.1808,18.3504,22.2607,25.1445,26.5348,29.299,32.0901,32.4107,34.075,36.3302,37.2908,37.0609,38.3073,39.58,39.8656,41.5444,44.4934,48.1575,53.2463,55.072,59.6659,64.1487,68.0885,77.0363,73.6683,73.7352,81.1966,87.8753,97.2855,103.3336,100.5389,113.6896,124.2128,137.4078,138.6695,134.5826,129.5913,127.8526,131.5781,133.9936,137.2669,127.2281,142.6811,NA,NA,NA,NA,NA,,,,,,,
CHE.1.0.99.0.UWSH,CHE,1,0,99,0,UWSH,Switzerland,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7031,97.7997,98.54,103.8884,111.9613,121.3808,119.8963,116.4476,120.5288,124.4869,133.4188,145.1633,153.5149,149.0116,147.4119,151.6743,154.9814,155.8703,169.8335,183.033,200.8153,232.6086,243.3044,242.9033,249.6722,288.9642,286.2082,283.6739,278.9468,296.9787,301.0279,313.0086,355.7586,381.88,NA,NA,NA,,,,,,,
JPN.1.0.99.0.UWSH,JPN,1,0,99,0,UWSH,Japan,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.779,506.004,538.679,651.28,777.042,837.598,951.302,967.14,1123.596,1196.997,1069.689,1271.446,1343.377,1727.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704.716,1643.666,1691.06,1733.337,,,,,,,
USA.1.0.99.0.UWSH,USA,1,0,99,0,UWSH,United States,01 Revenue,Gross wages and salaries: households and NPISH ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.57,557.9,569.44,575.42,647.51,656.72,804.74,871.21,879.5,914.51,986.42,1353.73,1620.39,1884.38,2338.19,2598.06,2136.16,1954.42,2063.28,2344.5,2152.61,2271.28,2284.52,2629.67,2720.92,2613.15,2848.17,3418.61,3729.96,4182.79,5223.99,5530.89,5283.4,4542.48,4358.07,4574.73,4823.78,4667.27,4442.68,4480.35,4806.84,4760.34,5392.43,5356.45,5627.65,7083.72,7309.8,7501.59,7535.87,8329.25,8281.69,8708.98,NA,10837.06,11287.14,11744.03,12211.04,,,,,,,
