SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
BGR.1.0.99.0.DXGE,BGR,1,0,99,0,DXGE,Bulgaria,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6867,2.4218,2.3917,2.4602,2.5854,3.1816,3.762,4.7253,5.5034,6.2783,4.2647,6.3132,7.9465,8.9313,9.3903,8.7677,8.6108,8.682,10.7668,9.9166,10.6731,9.6393,11.6753,16.5324,16.04565,16.36656,17.47949,18.66809,,,,,,,
CZE.1.0.99.0.DXGE,CZE,1,0,99,0,DXGE,Czechia,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8169,5.6169,6.8488,7.9219,7.5312,9.381,11.6514,14.052,17.2683,19.3634,16.0373,20.6533,24.761,28.7022,28.9749,30.1067,31.3602,31.7476,33.976,34.7157,36.6086,33.9718,37.4642,42.4163,43.87644,44.01854,46.85929,50.13944,,,,,,,
DNK.1.0.99.0.DXGE,DNK,1,0,99,0,DXGE,Denmark,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.60783,0.65021,0.51598,0.5973,0.64497,0.72069,0.79079,0.8593,0.9243,1.08297,1.20912,1.3295,1.46107,1.78854,2.29144,2.51376,2.88538,3.39842,3.45813,3.76586,4.32491,5.73935,6.12709,7.31381,8.87604,9.78694,9.03769,9.02516,8.87372,7.91322,7.6453,8.04657,10.45083,9.39384,10.39926,10.7629,11.0563,14.6087,14.6679,18.184,21.8201,23.0631,24.2795,22.4,23.4738,25.9077,27.6554,28.3555,30.4755,27.6079,30.8586,35.3693,38.4919,37.5047,37.0251,38.7034,38.6159,42.1029,42.484,47.0322,45.8235,50.1,55.7452,53.59292,58.35239,60.6818,63.10907,,,,,,,
DEU.1.0.99.0.DXGE,DEU,1,0,99,0,DXGE,Germany,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.7956,121.124,134.6155,150.8838,164.2028,172.6444,201.0201,210.9127,217.8625,258.865,283.4515,290.4783,286.8373,317.0332,336.1709,382.7029,407.0977,421.7219,353.1596,435.3462,494.4721,541.7993,540.6945,555.558,592.0107,585.6376,617.3595,624.1151,631.9541,573.17,632.7197,714.3726,714.078,715.649,729.9619,756.2406,,,,,,,
D_W.1.0.99.0.DXGE,D_W,1,0,99,0,DXGE,West Germany,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,6.4504,6.8338,5.3327,5.5131,6.1188,6.8283,7.7444,8.6315,10.3169,11.5106,13.6007,15.1561,16.3936,21.9667,31.7968,31.7601,37.9303,44.0488,47.5638,49.4998,54.1675,66.4293,73.6949,77.6909,90.0823,99.6805,86.0454,96.2008,98.1327,109.3669,112.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.99.0.DXGE,EST,1,0,99,0,DXGE,Estonia,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4248,0.5607,0.8457,0.8421,0.8691,1.116,1.5716,2.844,2.6119,2.7587,2.1068,2.9166,4.2864,4.5161,3.8632,3.6387,3.2022,3.3873,3.9159,4.9317,4.5166,4.8255,6.0047,6.4427,4.757352,4.871528,5.027417,5.208404,,,,,,,
IRL.1.0.99.0.DXGE,IRL,1,0,99,0,DXGE,Ireland,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.0748,0.0871,0.0972,0.1056,0.0981,0.0981,0.1337,0.1493,0.1662,0.2035,0.2328,0.3102,0.3138,0.3597,0.5064,0.4562,0.6198,0.7975,0.8688,0.9851,1.3349,1.7403,2.0453,2.5704,3.3536,3.7163,3.2482,3.2417,3.6485,4.457,4.1538,4.4504,4.8598,7.338,7.7908,8.5444,10.5369,14.6292,17.6044,36.5134,46.5722,54.4881,54.1947,45.6868,46.3528,47.2582,47.2604,49.0274,47.4513,45.587,51.1836,52.5947,52.8126,51.6316,54.7083,67.6202,73.7779,75.6368,85.5038,95.4674,93.8809,99.7564,123.1227,112.6521,116.0317,120.0928,126.0974,,,,,,,
GRC.1.0.99.0.DXGE,GRC,1,0,99,0,DXGE,Greece,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.10888,0.12555,0.11123,0.14676,0.14489,0.1533,0.20097,0.23384,0.19341,0.24262,0.27391,0.26437,0.33518,0.46763,0.74118,0.85028,1.06614,1.19707,1.22989,1.37617,1.88248,2.07953,2.22949,2.24912,2.58711,2.61106,1.94962,1.70147,1.47364,2.13006,2.0917,2.29368,2.05976,3.51875,2.8896,3.3455,4.2218,4.9083,4.4775,4.1576,5.6609,5.4181,5.2419,5.1076,5.4717,6.3765,6.7736,8.0055,9.2942,8.5151,10.5435,12.6169,16.1085,15.3676,14.9619,12.8248,12.1886,14.4863,16.9916,16.1209,13.0968,18.4737,24.5912,21.87538,22.48789,23.18501,24.39063,,,,,,,
ESP.1.0.99.0.DXGE,ESP,1,0,99,0,DXGE,Spain,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.285,0.2745,0.272,0.2776,0.3459,0.3711,0.5767,0.6499,0.8135,0.9646,1.124,1.3238,1.6536,1.9298,2.7467,3.04,3.6939,4.3212,5.009,6.2774,6.8009,9.539,10.5389,10.733,14.2786,14.6095,10.3824,10.1171,10.95,12.7925,12.8654,13.5325,13.0936,18.0713,18.6565,23.5574,26.8719,28.1293,28.8775,33.9291,43.7806,44.9607,46.2393,46.8606,50.7151,55.6217,62.4091,68.0231,71.5273,59.3388,71.9762,87.8634,98.0479,105.2094,105.4465,107.633,107.6489,114.9134,117.8428,119.9679,104.3809,121.8694,144.8213,143.8724,151.066,157.1087,163.393,,,,,,,
FRA.1.0.99.0.DXGE,FRA,1,0,99,0,DXGE,France,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,3.9878,3.8432,3.409,3.6062,3.8727,4.1792,4.4335,4.7079,5.4437,6.2268,7.1706,7.8424,9.0276,11.4855,15.6309,19.309,22.5723,25.2839,27.1556,30.8522,37.0652,45.8319,46.5786,49.6092,58.2156,61.1109,53.4858,50.1291,54.4762,54.8434,55.8784,53.7639,56.9363,67.6016,68.6619,84.317,89.328,101.1749,107.6145,136.0363,158.1422,163.9013,156.5187,147.6337,157.302,166.5918,168.5206,173.4511,182.8346,154.7898,180.5102,195.3082,211.4628,207.6402,205.4599,220.1227,215.602,226.7975,234.9702,247.8557,198.4043,224.5303,259.7563,268.2544,262.3986,273.4076,288.0866,,,,,,,
HRV.1.0.99.0.DXGE,HRV,1,0,99,0,DXGE,Croatia,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8272,1.7948,2.2819,2.6966,3.0972,3.7485,3.9712,3.1265,3.5984,3.9897,4.1781,3.8375,3.9649,4.1806,4.4798,5.3201,4.9678,5.1951,4.9069,6.0318,7.6924,7.553329,8.233515,8.809861,9.426551,,,,,,,
ITA.1.0.99.0.DXGE,ITA,1,0,99,0,DXGE,Italy,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,2.0564,2.2598,2.1359,2.3144,2.5219,2.9183,3.2847,3.7396,4.5447,5.2084,5.76,6.1846,6.8632,7.3888,11.8907,13.2434,14.8294,18.2417,19.6743,22.5003,24.6532,34.3078,35.9734,38.9916,45.2953,49.677,42.0338,39.582,41.9948,50.41,50.3158,50.5951,52.0456,61.1991,67.1041,75.6034,87.5608,95.4702,94.5823,94.3995,116.8104,123.1271,121.8794,116.1368,126.4085,133.634,146.3998,161.0045,168.0038,136.3637,159.4604,180.512,197.2713,199.9991,200.986,208.6738,206.2727,222.0271,226.0428,234.9049,211.9249,246.1692,295.717,303.1485,304.0579,319.2608,336.8201,,,,,,,
CYP.1.0.99.0.DXGE,CYP,1,0,99,0,DXGE,Cyprus,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2345,0.2583,0.2899,0.2585,0.2241,0.42,0.5119,0.4748,0.4317,0.4557,0.3766,0.4429,0.5424,0.6605,0.8482,1.3467,1.7795,1.7,1.9609,3.169,1.8284,1.7825,2.3852,3.0494,3.114441,3.332452,3.46575,3.590517,,,,,,,
LVA.1.0.99.0.DXGE,LVA,1,0,99,0,DXGE,Latvia,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627,0.7411,0.8288,0.8894,0.9226,1.1369,1.3895,1.7166,2.0614,2.4033,1.9489,2.5843,3.465,4.3243,4.0259,3.9635,3.9154,3.9116,4.7442,5.2909,5.3204,5.4446,6.416,7.9141,7.518333,7.819067,8.131829,8.457103,,,,,,,
LTU.1.0.99.0.DXGE,LTU,1,0,99,0,DXGE,Lithuania,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,1.297,1.9807,2.4824,2.6931,2.8461,3.6994,4.5848,4.9684,7.1179,4.723,6.8667,8.5822,10.5647,12.1422,11.9211,9.8795,9.8482,11.9314,12.7205,13.3212,12.6187,14.6136,16.7362,15.52041,16.45164,17.43873,18.48506,,,,,,,
LUX.1.0.99.0.DXGE,LUX,1,0,99,0,DXGE,Luxembourg,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5938,1.907,2.3361,2.2045,2.3155,2.3802,2.9394,3.5901,3.228,3.1554,3.1709,3.7186,4.0415,3.8763,3.024,2.9755,3.2136,2.9964,2.7496,2.6402,2.9508,2.3775,2.7308,3.2389,3.264624,3.241771,3.484904,3.732332,,,,,,,
HUN.1.0.99.0.DXGE,HUN,1,0,99,0,DXGE,Hungary,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5333,6.0613,6.7291,7.0544,7.3986,9.4789,11.4896,14.2154,16.7265,18.3733,14.9329,19.4444,21.8823,21.5372,21.1432,19.7597,20.1997,20.7778,22.4203,23.1811,23.7999,22.7751,26.2027,31.1418,31.56016,29.92642,30.84448,33.27965,,,,,,,
MLT.1.0.99.0.DXGE,MLT,1,0,99,0,DXGE,Malta,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1173,1.9468,1.1483,1.3697,1.2457,1.2523,1.1384,1.2838,1.6192,1.5769,1.3271,1.7187,2.0016,2.1399,1.6166,1.2007,1.4024,1.7635,1.178,1.266,1.2704,1.2248,1.3453,1.6192,1.496328,1.586107,1.673343,1.750317,,,,,,,
NLD.1.0.99.0.DXGE,NLD,1,0,99,0,DXGE,Netherlands,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,1.4599,1.4822,1.2245,1.218,1.3573,1.4816,1.6638,1.8482,2.0838,2.3508,2.6892,2.9568,2.8856,4.199,6.4484,6.7055,8.1195,9.233,9.3917,10.1863,12.3209,15.0704,15.5035,16.0543,19.4957,20.3131,17.677,17.0949,22.3759,14.6447,13.9988,12.4439,12.399,16.4839,17.0444,30.0342,31.8774,38.3976,40.2054,58.5708,74.2769,75.7996,78.2161,77.5575,86.5874,95.4166,111.1955,124.5631,129.0998,109.176,131.1708,145.4921,163.5455,165.3542,166.1835,172.4276,173.1999,193.7121,209.0502,219.4056,201.8319,217.4493,263.5918,262.674,260.0473,269.1489,278.5691,,,,,,,
AUT.1.0.99.0.DXGE,AUT,1,0,99,0,DXGE,Austria,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.40901,0.43285,0.45896,0.46176,0.52065,0.58609,0.63282,0.73158,0.83391,0.98808,1.18956,1.28846,1.44948,1.77718,2.78276,2.81035,3.40146,3.67884,3.92983,4.51378,4.66527,5.62121,6.32123,6.57804,7.73439,8.7695,7.94489,7.37067,8.15833,9.52515,10.89012,10.93143,11.20445,11.798,13.80372,14.8997,16.1779,20.027,20.4769,16.8122,20.9879,22.7174,23.9515,24.2296,27.9594,31.0754,33.2978,35.4835,36.5685,29.7736,35.4749,40.2771,42.4419,43.2222,44.511,45.5804,44.5764,46.9059,49.0762,51.2803,46.4701,53.002,61.1379,63.47448,63.15711,65.36761,67.98231,,,,,,,
POL.1.0.99.0.DXGE,POL,1,0,99,0,DXGE,Poland,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6913,7.9196,9.4574,10.3278,10.8331,14.9427,19.1605,23.3244,27.3258,32.031,25.9437,32.4667,38.2751,44.0831,48.624,47.9864,49.1797,49.6116,54.8623,57.2792,62.0295,62.1367,71.9798,83.9071,89.479,95.2876,99.8328,106.8211,,,,,,,
PRT.1.0.99.0.DXGE,PRT,1,0,99,0,DXGE,Portugal,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.18746,0.18832,0.18788,0.21406,0.25238,0.27388,0.30379,0.31085,0.33726,0.36588,0.44217,0.43808,0.46266,0.57724,0.74285,0.5682,0.57064,0.66777,0.65693,0.88364,1.14958,1.37612,1.38441,1.5867,2.11652,2.3348,1.87284,1.92869,1.90287,2.46636,2.61991,2.99995,3.05092,2.61158,3.11143,3.2899,3.5809,4.0529,3.9799,6.4001,7.722,7.7879,7.9458,8.1865,8.4734,8.7037,10.2283,11.0628,12.0452,9.5792,11.1904,13.1729,15.473,16.6405,16.9528,16.9187,15.9874,17.876,17.47,17.5353,15.3875,18.1087,23.1118,23.10224,23.61049,24.62574,25.7339,,,,,,,
ROM.1.0.99.0.DXGE,ROM,1,0,99,0,DXGE,Romania,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5354,3.6764,3.763,4.6533,4.7982,5.8993,7.6798,8.7818,9.3797,10.9271,8.3725,11.6516,14.4476,14.935,17.0947,17.3397,16.7433,16.802,17.7005,18.3287,18.4117,16.0042,19.832,25.5193,25.50036,25.30562,26.59992,28.15573,,,,,,,
SVN.1.0.99.0.DXGE,SVN,1,0,99,0,DXGE,Slovenia,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6411,2.1004,2.4328,2.7532,2.8359,3.3561,3.8803,4.7039,5.5206,5.9601,4.6931,5.3957,6.1606,6.7209,6.8896,7.1716,7.4693,7.9043,8.8297,9.4879,11.2419,12.8148,15.6788,24.6388,27.83019,29.08255,31.11833,33.6078,,,,,,,
SVK.1.0.99.0.DXGE,SVK,1,0,99,0,DXGE,Slovakia,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1229,1.486,1.5974,1.8744,3.0164,3.5027,3.9683,5.527,7.5131,9.1108,7.3327,9.3086,10.6034,12.4751,13.8662,13.4224,13.4915,13.9271,14.262,15.0645,16.0297,15.8557,17.1229,20.5542,24.60626,24.82772,27.36015,29.13856,,,,,,,
FIN.1.0.99.0.DXGE,FIN,1,0,99,0,DXGE,Finland,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.34273,0.34385,0.39072,0.39633,0.3982,0.48981,0.50476,0.56629,0.57927,0.70829,0.80119,0.76544,0.91373,1.0879,1.71963,1.89801,2.35947,2.98391,2.98171,3.22006,4.20984,6.14138,6.69785,6.90942,8.11546,8.62313,7.53109,7.13963,7.33119,8.94055,8.69867,7.33304,6.93805,8.91908,11.33079,12.2976,13.8078,17.1125,17.1373,17.2956,22.947,23.6557,23.1138,22.423,24.1735,26.2295,30.2266,32.1308,32.4456,22.3169,26.3374,28.031,29.2279,27.9847,26.9303,24.9357,24.1384,27.0719,29.1989,29.6966,26.4944,30.44,35.7913,33.10378,32.11067,33.3951,34.39695,,,,,,,
SWE.1.0.99.0.DXGE,SWE,1,0,99,0,DXGE,Sweden,01 Foreign trade at current prices,"Extra EU exports of goods :- Foreign trade statistics (1960-1998 Former EU-15, 1999-2001 Former EU-27)",(Mrd EUR) ,0.9108,0.91442,1.00859,1.12076,1.24602,1.34697,1.47596,1.70264,1.86414,2.14638,2.54444,2.69623,2.9578,3.6534,5.25866,6.01401,6.77966,7.19469,7.31026,8.16289,8.87886,10.89713,11.8018,13.03453,16.05609,17.38594,15.96934,15.77215,16.4818,19.76102,19.17018,19.26059,18.22204,18.83317,22.62464,20.5199,23.049,32.426,31.7969,37.0929,45.9981,41.9027,42.5625,44.054,48.0375,51.1609,55.2347,56.5099,58.777,45.8686,60.015,68.3319,68.0045,61.6182,60.3448,61.4607,59.0439,63.7607,64.8846,68.1698,65.0908,74.2588,86.4314,82.91754,82.53159,85.57048,89.42115,,,,,,,
EU27.1.0.99.0.DMGT,EU27,1,0,99,0,DMGT,European Union,01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099.925,1236.881,1371.136,1466.973,1658.012,1791.389,NA,NA,NA,2369.987,2421.67,2658.619,2927.725,3314.222,3598.893,3803.513,3012.028,3570.722,3997.49,4027.332,3961.489,4026.248,4156.139,4177.232,4569.123,4870.915,4952.397,4510.384,5510.201,7123.464,6516.663,6347.185,6610.461,6932.863,,,,,,,
EU15.1.0.99.0.DMGT,EU15,1,0,99,0,DMGT,European Union (15 countries),01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274.24,1269.593,1204.801,1346.553,1474.968,1573.236,1789.219,1921.433,2049.253,2514.935,2531.17,2491.501,2511.655,2726.673,3008.865,3392.28,3579.31,3707.253,2980.007,3518.764,3915.255,3984.93,3870.742,3928.777,4068.461,4090.256,4390.42,4624.956,4725.769,4258.643,5085.873,6630.222,6010.288,5846.792,6071.17,6337.202,,,,,,,
EA19.1.0.99.0.DMGT,EA19,1,0,99,0,DMGT,Euro area (19 countries),01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986.883,1106.667,1222.17,1300.891,1457.029,1572.773,1676.626,2069.675,2099.412,2065.943,2105.356,2294.806,2520.487,2833.575,3046.697,3198.926,2557.22,3018.133,3372.794,3392.496,3329.202,3363.769,3458.658,3464.782,3776.184,4014.175,4072.948,3678.957,4493.448,5839.719,5309.454,5148.338,5357.142,5612.388,,,,,,,
EA20.1.0.99.0.DMGT,EA20,1,0,99,0,DMGT,Euro area,01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.868,1111.063,1227.911,1307.023,1465.053,1580.201,NA,NA,NA,2077.27,2117.894,2308.16,2535.436,2850.68,3065.53,3219.743,2572.438,3033.27,3389.075,3408.711,3345.783,3380.924,3477.222,3484.573,3798.16,4038.061,4098.102,3702.434,4522.678,5882.219,5349.459,5189.616,5400.463,5657.634,,,,,,,
EA12.1.0.99.0.DMGT,EA12,1,0,99,0,DMGT,Euro area (12 countries),01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.349,1033.72,968.196,1084.691,1196.226,1270.827,1420.611,1532.073,1640.714,2024.026,2049.533,2012.834,2047.884,2226.807,2440.506,2734.24,2929.209,3069.637,2462.014,2899.136,3231.842,3244.133,3179.483,3212.46,3302.522,3305.527,3600.289,3820.887,3873.483,3495.293,4263.551,5541.039,5026.677,4862.336,5054.822,5293.597,,,,,,,
DU15.1.0.99.0.DMGT,DU15,1,0,99,0,DMGT,EU15 (including D_W West-Germany),01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,48.844,51.33,55.797,61.923,70.198,76.479,82.94,85.683,97.75,116.317,134.853,146.474,162.424,206.954,295.145,291.354,366.581,402.827,420.254,511.883,606.137,672.3,731.188,770.934,880.568,951.932,868.929,909.107,1002.43,1160.535,1208.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
DA12.1.0.99.0.DMGT,DA12,1,0,99,0,DMGT,EA12 (including D_W West-Germany),01 Foreign trade at current prices,Total imports of goods :- Foreign trade statistics ,(Mrd EUR) ,32.5655,35.3655,39.2079,44.1508,49.4555,54.8602,60.3406,61.713,71.2185,87.2903,102.4371,112.124,125.5683,160.0383,226.938,224.8233,288.3359,318.226,332.9629,404.8093,485.0499,538.803,584.3505,610.9175,693.3746,748.1991,684.8148,718.4159,781.693,911.947,966.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
