SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
KOR.1.0.0.0.NPAN,KOR,1,0,0,0,NPAN,Korea,01 Population,Population: 15 to 64 years ,1000 persons,13806.712,14060.133,14370.487,14710.671,15041.444,15366.464,15716.237,16130.174,16576.09,17091.645,17678.916,18207.001,18749.443,19328.22,19938.182,20610.651,21318.915,22002.027,22673.965,23306.918,23904.597,24492.276,25077.171,25696.597,26347.385,26971.052,27599.739,28220.39,28808.06,29365.415,29935.575,30390.612,30816.894,31234.355,31672.557,32113.017,32558.845,32958.55,33273.07,33561.097,33824.387,34051.115,34261.502,34444.632,34581.109,34786.704,35070.737,35397.937,35744.489,36055.125,36429.282,36752.946,36934.945,37134.919,37349.868,37520.027,37583.863,37597.744,37625.834,37503.125,37204.199,36852.564,NA,NA,NA,NA,NA,,,,,,,
MEX.1.0.0.0.NPAN,MEX,1,0,0,0,NPAN,Mexico,01 Population,Population: 15 to 64 years ,1000 persons,19229.523,19758.593,20307.205,20884.073,21501.384,22167.851,22888.425,23658.946,24468.196,25299.41,25315.265,26143.522,27008.916,27915.128,28864.91,29857.769,30893.856,31972.97,32767.415,34091.641,35359.838,36520.035,37746.731,39038.547,40353.415,41676.117,43023.772,44408.819,45806.067,47170.87,48514.639,49870.033,51240.921,52601.089,53912.859,55191.107,56430.345,57653.63,58838.948,59944.523,61042.714,62166.811,63287.629,64441.208,65612.352,66756.383,68100.242,69518.505,70980.163,72437.219,73859.097,75235.849,76559.495,77837.691,79067.625,80248.914,81388.684,82486.465,83545.85,84566.488,85543.8,NA,NA,NA,NA,NA,NA,,,,,,,
NZL.1.0.0.0.NPAN,NZL,1,0,0,0,NPAN,New Zealand,01 Population,Population: 15 to 64 years ,1000 persons,NA,1438.588,1473.69,1507.855,1540.565,1572.27,1601.785,1625.2,1645.308,1670.78,1702.828,1738.838,1781.908,1832.595,1883.388,1924.485,1952.07,1969.595,1982.103,1996.815,2016.443,2039.623,2071.163,2107.983,2138.25,2157.63,2174.758,2193.038,2206.133,2220.543,2263.343,2307.19,2328.77,2354.315,2385.68,2422.43,2458.955,2486.035,2503.19,2517.695,2534.125,2570.055,2629.47,2685.68,2728.525,2765.94,2795.955,2818.225,2841.155,2866.085,2886.135,2894.215,2901.275,2931.78,2989.6,3060.25,3130.225,3191.08,3241.285,3297.59,3328.93,3322.79,NA,NA,NA,NA,NA,,,,,,,
USA.1.0.0.0.NPAN,USA,1,0,0,0,NPAN,United States,01 Population,Population: 15 to 64 years ,1000 persons,NA,110194.097,112170.717,113990.614,115793.122,117660.323,119652.248,121708.704,123787.745,125964.87,128280.357,130693.314,133125.001,135507.071,137854.214,140251.541,142670.749,145045.905,147406.06,149457.297,151220.887,152881.747,154368.337,155828.245,157334.876,158898.962,160314.874,161482.863,162539.814,163693.183,165198.491,167061.797,169061.248,171082.171,173242.372,175521.618,177983.731,180589.244,183155.632,185686.741,188159.286,190524.505,192719.795,194926.531,197294.275,199670.485,201860.161,203716.46,205386.136,207006.084,208504.733,209491.221,210133.686,210898.497,211755.697,212604.069,213255.912,213637.335,213799.636,215045.753,216143.521,216123.832,216305.011,216682.467,218199.244,219726.639,221264.725,,,,,,,
EU27.1.0.0.0.NPON,EU27,1,0,0,0,NPON,European Union,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68394.346,69500.656,70565.923,71499.928,72846.086,74256.167,75269.548,76280.521,77281.301,77910.089,78798.649,80269.635,81888.06,83570.847,85186.7,86711.383,88202.609,89647.621,91168.063,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EU15.1.0.0.0.NPON,EU15,1,0,0,0,NPON,European Union (15 countries),01 Population,Population: 65 years and over ,1000 persons,NA,34131.858,34912.747,35597.328,36359.866,37212.702,38056.964,39011.1,39863.784,40690.184,41610.766,42505.264,43357.163,44209.349,45069.719,45936.618,46707.001,47470.902,48238.203,49018.427,49317.885,49427.924,49121.797,48682.905,48523.99,49059.264,49978.041,50878.051,51740.153,52559.912,53387.52,54203.536,55112.726,55971.182,56844.968,57769.104,58655.31,59445.864,60155.594,60915.103,61852.154,62899.543,63884.589,64879.71,65760.515,66996.132,68318.952,69243.499,70209.415,71242.792,71991.323,73013.539,74540.923,76030.565,77562.37,78929.539,80204.644,81425.157,82614.251,83895.929,85017.564,86093.649,87314.211,NA,NA,NA,NA,,,,,,,
EA19.1.0.0.0.NPON,EA19,1,0,0,0,NPON,Euro area (19 countries),01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46361.041,47237.563,48160.912,49055.723,49863.529,50580.538,51351.969,52291.256,53291.649,54247.603,55208.961,56045.276,57224.618,58515.736,59344.616,60131.205,60939.689,61437.4,62203.352,63309.537,64486.804,65737.005,66908.671,67997.136,69061.459,70094.94,71187.485,72204.486,73108.808,74131.282,NA,NA,NA,NA,,,,,,,
EA20.1.0.0.0.NPON,EA20,1,0,0,0,NPON,Euro area,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53992.688,54964.726,55938.937,56786.559,57976.063,59274.645,60110.011,60901.034,61708.95,62201.515,62936.473,64045.245,65263.109,66523.588,67705.926,68803.687,69878.338,70924.253,72031.238,73061.436,73974.282,75003.406,NA,NA,NA,NA,,,,,,,
EA12.1.0.0.0.NPON,EA12,1,0,0,0,NPON,Euro area (12 countries),01 Population,Population: 65 years and over ,1000 persons,NA,26523.198,27203.158,27787.828,28401.192,29078.67,29799.413,30561.361,31254.026,31900.904,32651.656,33345.965,34034.082,34719.556,35411.832,36122.159,36751.578,37372.304,37992.754,38633.044,38812.924,38848.017,38519.214,38089.528,37890.522,38280.025,39025.519,39793.554,40554.447,41292.036,42053.608,42812.348,43672.321,44497.63,45343.191,46234.436,47094.521,47867.251,48554.594,49312.059,50221.463,51201.966,52125.368,53051.252,53854.587,55003.563,56262.406,57061.706,57824.771,58613.877,59096.264,59843.463,60919.457,62056.758,63258.359,64377.73,65412.598,66422.396,67403.467,68440.704,69398.971,70260.79,71240.713,NA,NA,NA,NA,,,,,,,
DU15.1.0.0.0.NPON,DU15,1,0,0,0,NPON,EU15 (including D_W West-Germany),01 Population,Population: 65 years and over ,1000 persons,NA,31812.499,32491.463,33146.635,33893.752,34728.661,35531.674,36427.243,37241.069,38048.941,38919.226,39838.593,40663.605,41496.211,42335.895,43195.504,43970.04,44738.306,45507.127,46301.215,46654.376,46850.744,46653.154,46317.304,46232.313,46793.301,47719.072,48639.266,49518.305,50348.132,51219.201,52030.081,52937.35,53782.961,54618.947,55648.993,56500.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
DA12.1.0.0.0.NPON,DA12,1,0,0,0,NPON,EA12 (including D_W West-Germany),01 Population,Population: 65 years and over ,1000 persons,NA,24203.839,24781.874,25337.135,25935.077,26594.628,27274.123,27977.504,28631.311,29259.661,29960.115,30679.294,31340.524,32006.418,32678.008,33381.045,34014.617,34639.709,35261.678,35915.833,36149.415,36270.837,36050.571,35723.927,35598.846,36014.062,36766.549,37554.769,38332.599,39080.256,39885.289,40638.893,41496.945,42309.41,43117.17,44114.325,44939.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
BEL.1.0.0.0.NPON,BEL,1,0,0,0,NPON,Belgium,01 Population,Population: 65 years and over ,1000 persons,1095.426,1111.312,1133.299,1151.407,1171.833,1195.791,1220.213,1245.034,1264.513,1280.522,1293.145,1305.071,1321.621,1338.473,1353.009,1364.735,1373.226,1380.991,1393.156,1405.479,1405.894,1401.14,1388.996,1362.03,1348.389,1362.979,1388.809,1409.767,1434.345,1462.327,1487.37,1513.234,1537.894,1560.839,1584.11,1611.074,1639.344,1665.839,1688.022,1706.273,1722.414,1738.064,1754.391,1771.255,1789.81,1804.259,1809.539,1814.894,1828.252,1848.469,1871.671,1903.961,1942.098,1976.817,2012.56,2046.923,2079.073,2112.949,2148.057,2185.051,2217.01,2249.43,2290.185,NA,NA,NA,NA,,,,,,,
BGR.1.0.0.0.NPON,BGR,1,0,0,0,NPON,Bulgaria,01 Population,Population: 65 years and over ,1000 persons,590.848,611.584,630.312,646.224,663.923,687.433,714.043,736.168,760.831,787.01,814.163,842.275,868.299,894.094,919.719,946.447,972.161,997.938,1009.02,1022.956,1051.308,1053.686,1029.714,1005.604,1003.957,1019.647,1043.374,1074.199,1102.889,1126.026,1148.616,1174.575,1198.316,1221.14,1242.756,1262.089,1275.826,1286.646,1299.62,1314.944,1321.399,1325.047,1337.456,1337.481,1337.291,1336.636,1335.323,1336.205,1339.819,1345.259,1354.457,1370.765,1389.549,1408.729,1429.497,1451.197,1470.007,1481.275,1490.867,1500.238,1504.849,1512.116,1517.016,NA,NA,NA,NA,,,,,,,
CZE.1.0.0.0.NPON,CZE,1,0,0,0,NPON,Czechia,01 Population,Population: 65 years and over ,1000 persons,911.73,923.712,949.728,976.603,1007.041,1040.077,1074.628,1109.579,1141.863,1169.717,1188.087,1207.297,1236.056,1263.99,1290.712,1317.283,1341.551,1362.801,1382.01,1397.242,1386.433,1349.073,1305.487,1257.162,1225.664,1222.309,1232.602,1249.248,1268.651,1285.313,1296.983,1308.458,1321.608,1335.55,1349.538,1364.256,1380.264,1395.055,1406.65,1414.758,1414.36,1412.523,1416.036,1420.219,1428.45,1445.02,1468.981,1497.338,1534.486,1577.935,1618.245,1669.203,1734.527,1796.581,1852.975,1906.409,1960.667,2014.553,2063.4,2109.124,NA,NA,NA,NA,NA,NA,NA,,,,,,,
DNK.1.0.0.0.NPON,DNK,1,0,0,0,NPON,Denmark,01 Population,Population: 65 years and over ,1000 persons,485.216,497.323,508.882,520.119,531.375,542.196,552.915,564.562,577.568,590.888,604.945,619.196,633.051,647.419,662.747,677.558,690.573,704.241,718.041,729.442,738.094,744.751,751.495,758.254,763.813,771.494,781.379,788.413,793.471,798.029,801.207,803.002,803.654,802.211,799.872,797.088,794.252,792.228,790.968,790.435,791.173,793.264,796.468,801.465,808.54,817.765,828.886,843.893,864.269,889.178,918.32,950.932,983.942,1013.267,1038.932,1062.776,1084.797,1105.618,1126.063,1146.027,1166.132,1185.744,1204.273,NA,NA,NA,NA,,,,,,,
DEU.1.0.0.0.NPON,DEU,1,0,0,0,NPON,Germany,01 Population,Population: 65 years and over ,1000 persons,8359.19,8574.359,8836.284,9045.693,9272.115,9512.042,9770.29,10042.857,10276.715,10478.243,10682.541,10887.671,11101.557,11309.138,11510.824,11678.114,11803.961,11952.595,12105.076,12216.212,12214.509,12029.18,11741.643,11442.601,11271.677,11317.963,11456.97,11586.786,11683.848,11756.78,11854.319,11973.455,12104.376,12268.221,12451.021,12637.112,12794.614,12911.597,12982.816,13160.216,13473.496,13879.868,14252.271,14649.407,14884.986,15393.926,16084.681,16409.016,16623.878,16815.378,16683.087,16589.927,16659.294,16783.983,16970.761,17194.445,17404.942,17609.708,17796.622,17987.107,18181.159,18354.068,18548.263,NA,NA,NA,NA,,,,,,,
D_W.1.0.0.0.NPON,D_W,1,0,0,0,NPON,West Germany,01 Population,Population: 65 years and over ,1000 persons,6013,6255,6415,6595,6806,7028,7245,7459,7654,7837,7991,8221,8408,8596,8777,8937,9067,9220,9374,9499,9551,9452,9273,9077,8980,9052,9198,9348,9462,9545,9686,9800,9929,10080,10225,10517,10640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.0.0.NPON,EST,1,0,0,0,NPON,Estonia,01 Population,Population: 65 years and over ,1000 persons,128.569,131.383,133.698,136.428,140.071,143.946,147.422,150.929,154.72,157.81,160.529,163.827,167.427,170.466,173.461,176.459,178.835,181.123,177.236,178.493,184.517,182.724,179.669,177.801,176.428,174.396,174.096,175.49,170.48,173.131,182.577,184.962,187.507,189.852,191.973,194.359,197.342,200.701,202.8,196.718,209.445,212.17,215.765,219.565,223.2,226.505,229.99,232.885,233.235,232.63,232.235,233.32,236.336,239.918,244.216,248.487,252.399,256.428,260.115,264.068,268.465,271.394,274.299,NA,NA,NA,NA,,,,,,,
IRL.1.0.0.0.NPON,IRL,1,0,0,0,NPON,Ireland,01 Population,Population: 65 years and over ,1000 persons,315.4,315.95,317.55,319.75,321.5,322.55,323.55,324.75,325.7,326.95,328.95,331.5,335,339.05,343.2,347.4,351.25,354.8,358.5,362.118,365.818,368.95,370.8,372.3,378.693,386.602,388.094,389.708,394.27,397.958,400.835,403.687,406.293,408.003,409.658,412.047,414.535,417.485,420.361,422.743,426.262,431.493,437.442,444.086,452.164,459.038,465.09,474.623,487.601,502.565,518.591,536.19,554.795,574.157,594.551,614.69,636.161,659.496,683.458,708.561,732.786,758.703,786.872,NA,NA,NA,NA,,,,,,,
GRC.1.0.0.0.NPON,GRC,1,0,0,0,NPON,Greece,01 Population,Population: 65 years and over ,1000 persons,NA,698.849,717.478,737.806,756.488,773.502,795.145,817.751,839.523,875.277,972.701,984.263,1013.642,1043.728,1074.512,1106.728,1142.985,1178.362,1171.018,1245.855,1267.09,1284.002,1297.207,1306.548,1316.084,1313.868,1312.712,1327.901,1346.553,1369.861,1398.862,1443.27,1492.622,1542.602,1595.257,1646.568,1698.602,1748.578,1796.871,1844.36,1895.121,1912.183,1921.272,1956.626,1989.576,2018.263,2041.037,2057.755,2073.588,2096.464,2127.904,2163.087,2194.109,2223.141,2253.8,2280.963,2306.297,2329.951,2351.717,2374.737,2397.028,2390.504,2381.852,NA,NA,NA,NA,,,,,,,
ESP.1.0.0.0.NPON,ESP,1,0,0,0,NPON,Spain,01 Population,Population: 65 years and over ,1000 persons,2469.819,2541.597,2605.739,2671.997,2742.412,2816.532,2895.82,2981.296,3067.682,3149.431,3230.949,3327.214,3410.708,3500.686,3585.798,3681.717,3780.154,3876.052,3975.612,4076.074,4049.298,4268.486,4347.728,4426.943,4504.314,4597.86,4716.362,4854.4,4999.076,5139.69,5279.384,5420.427,5562.901,5709.215,5860.881,6018.436,6174.851,6330.881,6489.169,6628.73,6759.17,6903.599,7036.694,7119.759,7158.281,7247.016,7365.654,7456.727,7582.131,7734.184,7896.698,8055.518,8190.482,8337.799,8493.645,8614.409,8724.251,8851.377,8987.689,9134.181,9261.461,9396.646,9584.792,NA,NA,NA,NA,,,,,,,
FRA.1.0.0.0.NPON,FRA,1,0,0,0,NPON,France,01 Population,Population: 65 years and over ,1000 persons,5386.888,5478.552,5616.622,5737.924,5852.943,5982.461,6118.519,6265.073,6394.522,6505.752,6621.048,6742.243,6857.061,6971.149,7085.152,7193.077,7283.56,7382.378,7493.048,7591.711,7601.542,7487.388,7349.978,7238.065,7165.796,7233.305,7407.506,7574.817,7738.747,7897.392,8059.053,8228.107,8395.566,8558.823,8723.146,8894.789,9061.426,9218.547,9359.985,9498.756,9642.73,9780.808,9914.258,10031.98,10162.119,10285.735,10365.487,10434.45,10551.84,10672.415,10802.319,11032.292,11356.221,11704.902,12059.828,12400.506,12727.271,13030.653,13319.122,13605.781,13858.479,14094.086,14336.136,NA,NA,NA,NA,,,,,,,
HRV.1.0.0.0.NPON,HRV,1,0,0,0,NPON,Croatia,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.04,717.123,729.977,741.283,751.445,758.909,765.396,769.83,769.261,764.115,733.12,735.708,776.305,786.583,797.255,806.551,816.879,829.314,843.754,856.949,865.474,872.125,NA,NA,NA,NA,,,,,,,
ITA.1.0.0.0.NPON,ITA,1,0,0,0,NPON,Italy,01 Population,Population: 65 years and over ,1000 persons,4673.8,4778.95,4887.45,4974.65,5074.6,5194.95,5320.9,5457.3,5583.7,5710.05,5862.95,6034.149,6199.611,6356.212,6518.051,6678.172,6826.461,6976.381,7138.575,7292.756,7419.792,7474.63,7439.755,7347.502,7292.47,7394.439,7594.587,7800.755,8015.839,8233.936,8449.839,8667.873,8884.511,9085.91,9275.586,9485.49,9701.133,9886.766,10056.777,10225.069,10403.85,10580.208,10758.411,10955.92,11188.267,11437.573,11646.05,11813.084,11961.443,12093.028,12204.152,12386.861,12630.33,12860.261,13080.413,13251.472,13391.564,13513.547,13629.181,13776.152,13900.311,13996.468,14116.351,NA,NA,NA,NA,,,,,,,
CYP.1.0.0.0.NPON,CYP,1,0,0,0,NPON,Cyprus,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.067,70.485,71.846,73.181,74.45,75.533,72.876,78.079,80.466,83.181,85.107,87.23,89.494,92.173,95.043,97.858,101.037,104.624,108.476,112.442,116.724,121.364,125.98,130.641,135.132,139.166,143,146.096,148.398,151.309,NA,NA,NA,NA,,,,,,,
LVA.1.0.0.0.NPON,LVA,1,0,0,0,NPON,Latvia,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.976,289.524,297.011,302.947,308.505,313.596,317.845,322.084,325.642,316.048,324.333,318.457,311.739,307.416,304.912,302.439,302.711,306.01,310.977,314.578,314.95,319.95,327.799,332.574,335.618,338.108,342.22,347.025,350.564,352.456,354.219,356.528,361.061,366.968,372.044,376.54,381.479,384.947,385.573,384.824,382.658,380.343,379.665,380.699,383.345,385.831,387.247,388.383,388.918,390.196,392.556,392.661,393.27,NA,NA,NA,NA,,,,,,,
LTU.1.0.0.0.NPON,LTU,1,0,0,0,NPON,Lithuania,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.779,325.575,339.135,352.051,362.288,368.525,373.592,378.978,370.608,385.864,382.795,377.363,371.782,366.811,364.217,364.999,369.129,376.033,385.303,394.999,403.912,412.962,422.518,432.318,440.314,447.852,455.993,464.439,473.027,479.775,483.646,492.535,506.296,518.168,527.632,533.531,538.507,543.506,546.843,546.323,545.101,544.32,542.283,541.116,542.698,544.848,545.847,546.8,547.272,549.428,555.727,560.284,566.147,NA,NA,NA,NA,,,,,,,
LUX.1.0.0.0.NPON,LUX,1,0,0,0,NPON,Luxembourg,01 Population,Population: 65 years and over ,1000 persons,33.899,34.299,35.299,36.199,37.299,38.399,38.999,39.799,40.799,41.699,42.499,43.255,44.201,45.195,46.042,46.756,47.271,47.938,48.738,49.339,49.691,49.612,49.23,48.758,48.427,48.588,49.034,49.42,49.933,50.531,51.246,52.14,53.294,54.466,55.788,57.234,58.625,59.717,60.617,61.482,61.421,61.43,62.406,63.264,64.296,65.333,66.27,67.261,68.185,69.469,70.565,72.172,74.159,76.215,78.607,80.899,83.044,85.17,87.268,89.557,91.762,93.968,96.71,NA,NA,NA,NA,,,,,,,
HUN.1.0.0.0.NPON,HUN,1,0,0,0,NPON,Hungary,01 Population,Population: 65 years and over ,1000 persons,899.767,928.935,955.569,984.131,1013.762,1046.166,1082.237,1115.107,1144.359,1167.08,1190.474,1215.997,1242.411,1271.734,1296.792,1326.58,1357.462,1383.224,1406.098,1426.127,1432.68,1407.6,1366.443,1323.816,1297.654,1309.136,1335.356,1357.25,1380.117,1382.626,1384.802,1405.205,1420.79,1434.538,1450.113,1468.119,1484.381,1498.726,1514.169,1526.242,1538.027,1548.448,1555.58,1563.168,1572.345,1584.156,1557.076,1614.507,1632.087,1651.881,1667.309,1612.593,1663.704,1710.376,1737.363,1765.268,1793.824,1819.136,1847.613,1890.443,1932.703,1956.911,1967.685,NA,NA,NA,NA,,,,,,,
MLT.1.0.0.0.NPON,MLT,1,0,0,0,NPON,Malta,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.148,30.048,30.066,29.946,29.394,29.618,32.208,33.662,35.722,38.118,38.971,39.752,40.787,41.92,42.897,43.825,44.668,45.463,46.753,48.175,49.729,50.777,53.333,50.778,48.98,49.675,51.546,52.847,54.034,56.009,56.487,57.595,60.116,63.468,66.905,70.34,73.783,77.269,80.644,83.842,86.72,89.258,91.813,94.213,96.563,99.305,NA,NA,NA,NA,,,,,,,
NLD.1.0.0.0.NPON,NLD,1,0,0,0,NPON,Netherlands,01 Population,Population: 65 years and over ,1000 persons,1033.703,1064.318,1093.742,1120.069,1147.619,1176.091,1204.237,1235.482,1266.556,1295.974,1325.362,1353.837,1381.597,1410.78,1442.856,1474.788,1502.235,1531.82,1565.111,1598.11,1628.666,1655.134,1678.187,1698.286,1719.102,1749.467,1786.601,1822.041,1858.537,1891.315,1919.633,1946.669,1972.612,1996.76,2020.785,2047.225,2072.356,2096.779,2120.327,2141.688,2163.472,2186.608,2209.585,2235.805,2269.912,2309.565,2349.406,2391.589,2443.321,2505.072,2566.637,2655.657,2770.356,2871.685,2963.355,3046.497,3122.484,3199.388,3276.56,3353.28,3425.045,3491.494,3563.31,NA,NA,NA,NA,,,,,,,
AUT.1.0.0.0.NPON,AUT,1,0,0,0,NPON,Austria,01 Population,Population: 65 years and over ,1000 persons,861.456,879.734,898.854,916.714,937.449,958.164,979.154,1001.429,1020.286,1036.361,1051.055,1066.14,1082.115,1098.004,1113.484,1127.066,1137.874,1149.761,1160.161,1166.513,1161.899,1143.812,1116.158,1086.967,1071.027,1073.815,1086.132,1102.167,1118.313,1132.855,1146.612,1158.88,1169.34,1179.982,1191.269,1202.445,1212.232,1220.332,1226.965,1231.691,1235.842,1240.149,1249.849,1255.689,1284.422,1332.766,1378.093,1411.313,1436.551,1461.231,1475.492,1486.978,1511.807,1541.958,1570.293,1594.448,1615.242,1636.255,1657.776,1681.093,1704.957,1730.989,1763.197,NA,NA,NA,NA,,,,,,,
POL.1.0.0.0.NPON,POL,1,0,0,0,NPON,Poland,01 Population,Population: 65 years and over ,1000 persons,1702.766,1774.035,1853.488,1946.118,2034.555,2142.357,2249.659,2349.076,2495.207,2608.199,2675.375,2789.16,2893.279,3008.271,3127.59,3238.702,3338.581,3434.244,3512.867,3569.776,3590.753,3568.455,3532.728,3494.418,3482.027,3495.941,3524.663,3577.349,3662.212,3743.11,3834.941,3920.593,3994.341,4078.716,4172.582,4277.088,4380.298,4472.277,4556.612,4619.303,4684.923,4760.74,4849.271,4919.497,4984.796,5047.048,5096.167,5123.943,5138.832,5153.082,5170.702,5248.372,5395.918,5568.33,5759.873,5959.591,6171.564,6390.506,6601.702,6811.395,6969.268,7080.428,7224.977,NA,NA,NA,NA,,,,,,,
PRT.1.0.0.0.NPON,PRT,1,0,0,0,NPON,Portugal,01 Population,Population: 65 years and over ,1000 persons,698.995,713.744,722.74,729.45,730.21,741.7,756.445,764.12,777.455,792.115,818.963,836.058,837.07,840.815,855.78,923.445,986.18,1008.51,1036.005,1067.915,1076.246,1104.209,1148.985,1159.795,1169.439,1189.138,1215.16,1241.474,1269.883,1303.109,1339.107,1325.804,1402.972,1432.12,1462.768,1495.949,1529.016,1562.911,1597.032,1628.057,1665.503,1705.274,1735.825,1761.583,1788.686,1814.038,1836.157,1859.019,1884.332,1914.35,1953.409,2000.48,2036.891,2068.472,2106.58,2145.236,2185.732,2229.257,2273.94,2327.15,2385.367,2436.948,2486.274,NA,NA,NA,NA,,,,,,,
ROM.1.0.0.0.NPON,ROM,1,0,0,0,NPON,Romania,01 Population,Population: 65 years and over ,1000 persons,NA,NA,NA,NA,NA,NA,NA,NA,1649.104,1692.276,1745.779,1799.834,1859.4,1916.638,1976.023,2054.306,2133.048,2199.032,2242.039,2265.909,2277.431,2268.129,2229.387,2161.737,2134.964,2155.407,2188.538,2237.258,2288.443,2348.836,2415.227,2478.639,2537.741,2597.634,2659.105,2721.201,2775.525,2831.333,2889.212,2936.992,2989.236,3030.161,3048.19,3047.633,3034.152,3079.543,3121.684,3148.728,3243.248,3287.089,3265.53,3249.355,3250.274,3277.424,3336.075,3405.478,3464.796,3521.685,3572.795,3629.06,3683.38,3705.658,3730.328,NA,NA,NA,NA,,,,,,,
SVN.1.0.0.0.NPON,SVN,1,0,0,0,NPON,Slovenia,01 Population,Population: 65 years and over ,1000 persons,123.953,127.907,132.485,137.389,142.207,146.643,150.541,154.016,157.362,161.023,165.289,170.195,175.559,181.189,186.8,192.148,197.348,202.353,206.563,209.207,209.819,208.081,204.396,198.986,195.9,196.371,199.1,202.722,206.587,210.18,213.974,218.956,224.557,230.59,236.89,244.596,252.227,258.917,265.506,271.994,278.403,284.977,291.601,297.405,303.319,309.679,316.252,323.291,330.49,336.147,338.605,341.972,348.572,356.125,364.746,374.744,385.264,395.844,407.158,418.529,429.859,440.229,449.225,NA,NA,NA,NA,,,,,,,
SVK.1.0.0.0.NPON,SVK,1,0,0,0,NPON,Slovakia,01 Population,Population: 65 years and over ,1000 persons,280.898,297.673,309.088,320.542,334.063,349.038,363.77,378.573,393.04,406.248,414.599,421.739,433.814,447.621,462.168,475.653,486.903,497.688,508.22,518.563,520.959,512.12,499.122,484.38,480.255,487.27,497.46,511.288,525.54,537.818,547.155,551.436,555.69,564.343,573.629,582.961,592.066,601.015,607.737,612.758,615.223,614.028,614.656,618.951,624.418,631.274,638.92,646.753,654.84,664.736,674.445,684.555,700.442,721.679,745.008,770.408,799.297,829.757,859.587,889.747,918.6,938.491,957.013,NA,NA,NA,NA,,,,,,,
FIN.1.0.0.0.NPON,FIN,1,0,0,0,NPON,Finland,01 Population,Population: 65 years and over ,1000 persons,323.497,331.535,338.1,346.169,356.724,366.489,376.143,386.471,396.576,408.53,421.494,434.566,449.9,466.327,483.124,500.161,516.423,532.718,547.756,560.964,572.48,581.476,590.547,599.734,605.106,612.002,623.555,634.321,645.104,656.281,667.349,678.803,689.941,700.69,712.923,726.068,737.786,747.822,755.654,762.994,772.183,782.285,792.968,805.88,822.068,836.053,854.941,871.974,883.65,901.255,925.741,960.34,998.917,1037.37,1073.967,1107.245,1136.539,1164.646,1192.078,1218.056,1243.606,1267.487,1286.774,NA,NA,NA,NA,,,,,,,
