SERIES,CNTRY,TRN,AGG,UNIT,REF,CODE,COUNTRY,SUB-CHAPTER,TITLE,UNIT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,,,,,,,
SWE.1.0.0.0.UYNC,SWE,1,0,0,0,UYNC,Sweden,01 Revenue,Net property income: corporations ,Mrd SEK,-0.829,-1.29,-1.563,-1.895,-1.912,-2.231,-2.837,-3.17,-3.32,-3.441,-3.935,-5.326,-5.464,-6.256,-9.329,-9.59,-12.483,-13.565,-17.004,-17.7,-16.166,-12.478,-13.072,-22.489,-19.05,-19.326,-25.127,-24.334,-26.284,-37.098,-57.921,-70.454,-93.714,-109.062,-71.849,-67.595,-69.382,-55.982,-57.395,-51.685,-69.302,-62.3,-39.197,-14.295,-47.72,-56.079,-53.1,-61.865,-76.805,-98.832,-132.271,-151.333,-153.043,-160.641,-207.009,-271.24,-330.841,-263.6,-251.047,-236.037,-118.378,-181.973,-191.919,-220.461,-209.438,-207.3436,-207.3436,,,,,,,
GBR.1.0.0.0.UYNC,GBR,1,0,0,0,UYNC,United Kingdom,01 Revenue,Net property income: corporations ,Mrd GBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.381,-51.993,-62.262,-72.769,-78.679,-77.757,-82.792,-76.673,-92.172,-101.069,-99.554,-91.173,-97.61,-108.185,-100.671,-96.71,-92.62,-99.913,-99.535,-119.504,-141.841,-150.988,-150.593,-140.556,-120.118,-138.016,-189.65,-184.01,-229.275,-211.353,-184.307,-197.91,-175.803,-185.039,-137.659,-130.996,-198.613,-218.4743,-226.1209,-232.9045,,,,,,,
TUR.1.0.0.0.UYNC,TUR,1,0,0,0,UYNC,Turkey,01 Revenue,Net property income: corporations ,Mrd TRY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.7259,-160.356,-219.5559,-227.8578,-326.1271,-371.8255,-440.2227,-426.24,-546.7908,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
ISL.1.0.0.0.UYNC,ISL,1,0,0,0,UYNC,Iceland,01 Revenue,Net property income: corporations ,Mrd ISK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.5704,-45.3773,-26.865,-32.183,-84.673,-150.6939,-175.5274,-204.5862,-502.2971,-387.8638,-308.4514,-276.265,-224.3869,-65.4059,-74.9292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
NOR.1.0.0.0.UYNC,NOR,1,0,0,0,UYNC,Norway,01 Revenue,Net property income: corporations ,Mrd NOK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.494,-13.225,-16.196,-21.045,-25.136,-37.16,-37.876,-36.278,-35.755,-34.704,-41.589,-47.315,-60.129,-65.556,-55.709,-68.25,-65.922,-74.981,-86.876,-100.923,-85.45,-95.378,-193.709,-148.155,-151.415,-168.55,-215.521,-263.881,-228.598,-248.204,-315.771,-237.004,-231.052,-286.236,-319.083,-313.247,-279.082,-310.366,-273.04,-323.363,-349.965,-397.358,-308.961,-568.078,NA,NA,NA,NA,NA,,,,,,,
CHE.1.0.0.0.UYNC,CHE,1,0,0,0,UYNC,Switzerland,01 Revenue,Net property income: corporations ,Mrd CHF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.7885,-26.6282,-29.7782,-28.3722,-32.1,-22.32546,-22.64866,-15.19053,-18.07866,-20.01736,-20.44354,-23.85287,-23.6821,-2.82496,-4.7686,2.26553,-5.61262,-49.00192,-88.6605,-32.94953,-13.41913,-41.07092,-32.86894,-37.08672,-51.14284,-40.01141,-47.92507,-59.19026,-72.8466,-73.75949,-71.07272,-82.10407,-69.50393,-65.47355,NA,NA,NA,,,,,,,
JPN.1.0.0.0.UYNC,JPN,1,0,0,0,UYNC,Japan,01 Revenue,Net property income: corporations ,Mrd JPY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28166.8,-26027,-20745.5,-18754.1,-17671,-15697.8,-12224.4,-10509.1,-10193.9,-8684.2,-7253.1,-7842.8,-8884,-8146.2,-8889,-7561.7,-6308.3,-5439.7,-6123.9,-3511.3,-1554.5,-1298.7,-2145.4,-2586.9,-3199.5,-2463.8,-3906,576.5,5489,5205.31,5680.23,7010.07,8722.68,,,,,,,
USA.1.0.0.0.UYNC,USA,1,0,0,0,UYNC,United States,01 Revenue,Net property income: corporations ,Mrd USD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.16,-33.171,-32.967,-34.094,-44.376,-50.95,-51.043,-59.265,-66.655,-69.904,-102.507,-142.307,-157.778,-159.544,-177.436,-182.727,-189.355,-176.606,-201.41,-244.354,-244.381,-220.421,-204.472,-212.931,-241.552,-253.247,-280.026,-327.272,-392.116,-361.419,-415.16,-373.477,-362.029,-365.991,-392.486,-387.966,-558.104,-605.32,-638.661,-413.796,-353.219,-482.339,-702.305,-739.644,-824.505,-965.707,-965.718,-1037.404,-1114.459,-1162.355,-1353.358,-1692.966,-1698.153,-1656.575,-1689.959,-1742.543,-1851.35,,,,,,,
EU15.1.0.99.0.UYNC,EU15,1,0,99,0,UYNC,European Union (15 countries),01 Revenue,Net property income: corporations ,"Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-485.206,-500.894,-535.38,-554.165,-611.641,-664.612,-723.545,-723.363,-720.212,-725.275,-760.422,-822.803,-916.21,-953.399,-826.95,-764.604,-728.729,-740.083,-787.929,-815.462,-989.937,-899.97,-884.469,-871.061,-868.807,-842.264,-792.58,-943.66,-1122.053,-1149.212,-1182.112,-1195.247,,,,,,,
EA12.1.0.99.0.UYNC,EA12,1,0,99,0,UYNC,Euro area (12 countries),01 Revenue,Net property income: corporations ,"Mrd ECU/EUR, Standard aggregation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-364.856,-367.0467,-384.7306,-412.9243,-457.8378,-475.4306,-550.7923,-562.5172,-581.4568,-568.8675,-604.6918,-636.1496,-697.3507,-752.6048,-648.5627,-585.6551,-573.129,-552.466,-547.8573,-565.9374,-643.6225,-604.0313,-639.978,-616.2986,-637.3783,-619.1894,-609.355,-764.5909,-863.7556,-861.0666,-879.6801,-883.3788,,,,,,,
BEL.1.0.99.0.UYNC,BEL,1,0,99,0,UYNC,Belgium,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.50134,-11.5817,-11.82089,-11.43313,-9.49686,-12.31,-13.46361,-15.08959,-15.812,-17.13987,-10.18347,-8.60851,-8.20886,-9.69611,-9.1,-11.0101,-14.4771,-13.6727,-12.698,-14.6801,-16.5474,-17.3247,-19.0343,-18.9853,-16.7699,-18.9215,-23.8068,-15.4099,-15.5169,-15.037,-17.3034,-18.7279,-21.7786,-22.5062,-24.4183,-21.5081,-24.08,-29.9589,-31.2922,-32.85681,-33.18538,-33.51723,,,,,,,
BGR.1.0.99.0.UYNC,BGR,1,0,99,0,UYNC,Bulgaria,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.058066,-1.296608,0.148866,0.027733,-0.125969,-0.366912,-0.611239,-1.000138,-1.150922,-1.362319,-1.468916,-2.271405,-3.646548,-3.380024,-2.574328,-2.379159,-3.176347,-2.442893,-3.045577,-2.725764,-3.336814,-2.929937,-3.177692,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
CZE.1.0.99.0.UYNC,CZE,1,0,99,0,UYNC,Czechia,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.29073,-2.782,-3.72086,-3.82391,-3.52567,-3.96247,-5.32002,-6.16256,-6.07438,-7.28623,-8.473,-11.93755,-12.97838,-16.41425,-14.26954,-16.25501,-17.54107,-15.03408,-14.97018,-16.08234,-17.47134,-18.88128,-19.06086,-18.66167,-19.75793,-16.58918,-14.35351,-22.18632,-16.27943,-14.31007,-14.6641,-15.25066,,,,,,,
DNK.1.0.99.0.UYNC,DNK,1,0,99,0,UYNC,Denmark,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.86841,-1.44761,-0.5942,-0.36691,0.54759,-0.22531,0.60814,-0.11243,-0.52961,-0.99166,-1.11651,-2.21046,-1.46874,-1.55198,-1.89396,-1.50421,-0.37763,-0.01827,0.24289,-3.47057,-4.13845,-2.77397,-3.34289,-3.95666,-4.12676,-5.62012,-4.90306,-3.19059,-0.05332,-1.23199,-0.43795,0.17344,1.80975,1.49393,-1.43805,-3.08897,-6.89831,-6.5878,-8.85433,-3.8063,-5.12933,-7.36898,-10.74415,-11.80564,-12.9852,-14.28372,,,,,,,
DEU.1.0.99.0.UYNC,DEU,1,0,99,0,UYNC,Germany,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-134.2127,-136.7467,-145.5234,-165.029,-141.6663,-134.4716,-149.1988,-165.2294,-187.838,-177.14,-217.105,-213.28,-244.056,-212.492,-234.987,-245.248,-264.622,-275.055,-248.642,-232.192,-225.24,-238.877,-241.104,-246.521,-257.24,-234.938,-254.243,-227.566,-211.384,-221.597,-221.431,-283.378,-281.971,-281.1251,-281.4062,-281.6876,,,,,,,
D_W.1.0.99.0.UYNC,D_W,1,0,99,0,UYNC,West Germany,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.8234,-52.6243,-62.009,-65.2854,-74.3319,-81.736,-81.406,-83.4343,-76.1062,-87.8643,-91.554,-122.6089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,
EST.1.0.99.0.UYNC,EST,1,0,99,0,UYNC,Estonia,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.021764,-0.051088,-0.065262,-0.072429,-0.221759,-0.177151,-0.2079,-0.357,-0.4864,-0.5432,-0.7692,-0.9277,-0.9288,-1.4511,-1.8512,-1.777,-1.2798,-1.7255,-1.9967,-1.7187,-1.8256,-1.7089,-1.8365,-1.7655,-1.7539,-1.9767,-2.0371,-1.6145,-2.2663,-2.6569,-2.5527,-2.705862,-2.814096,-2.92666,,,,,,,
IRL.1.0.99.0.UYNC,IRL,1,0,99,0,UYNC,Ireland,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.1126,-6.4136,-8.6465,-9.7749,-14.1679,-16.121,-20.5953,-24.6892,-22.9824,-24.5176,-25.906,-24.7913,-27.2842,-25.3968,-29.3563,-26.8413,-31.4163,-34.7336,-28.8389,-31.9032,-62.0584,-51.2448,-68.018,-82.9051,-91.3624,-104.6999,-131.8541,-169.8193,-129.2448,-130.408,-141.884,-150.2551,,,,,,,
GRC.1.0.99.0.UYNC,GRC,1,0,99,0,UYNC,Greece,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.76938,-5.74253,-3.33675,-3.77728,-5.39068,-5.29701,-4.24709,-6.46928,-7.30741,-7.71455,-7.38645,-8.51696,-12.17731,-16.76123,-12.30074,-4.42369,-1.92819,-0.03961,-3.1579,-2.45844,-2.45363,-3.86246,-4.98953,-4.81016,-5.93459,-5.10855,-6.44463,-9.20931,-15.11406,-18.13687,-19.95056,-17.9555,,,,,,,
ESP.1.0.99.0.UYNC,ESP,1,0,99,0,UYNC,Spain,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.82423,-10.82169,-12.94583,-16.06993,-20.834,-24.211,-37.513,-30.131,-30.809,-34.156,-42.065,-47.436,-63.205,-71.118,-49.797,-39.904,-41.758,-16.852,-18.409,-16.434,-15.447,-19.265,-25.407,-24.459,-30.367,-23.175,-13.318,-15.794,-54.366,-48.9294,-45.01505,-42.7643,,,,,,,
FRA.1.0.99.0.UYNC,FRA,1,0,99,0,UYNC,France,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,-1.01855,-1.20424,-1.35074,-1.53592,-1.62509,-1.77735,-1.9773,-2.08814,-2.46,-3.18972,-3.86989,-4.77671,-5.43998,-6.51944,-8.55286,-9.6601,-9.65256,-9.26318,-9.36024,-9.79512,-9.96292,-14.60368,-17.24873,-21.35829,-23.94257,-26.27601,-25.76285,-27.79697,-26.47725,-34.90701,-39.49022,-42.79234,-45.38221,-45.7165,-39.72551,-42.08702,-33.54847,-27.72595,-29.89203,-20.7473,-32.7652,-33.7071,-39.5449,-32.7892,-36.4097,-33.2173,-41.2232,-45.3798,-42.6992,-39.741,-44.0537,-33.3074,-40.1881,-29.39,-34.3772,-41.0529,-38.5416,-37.6019,-41.4806,-27.0232,-46.7373,-34.4233,-38.078,-85.8887,-85.8887,-91.90091,-84.54884,,,,,,,
HRV.1.0.99.0.UYNC,HRV,1,0,99,0,UYNC,Croatia,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.299962,-0.370289,-0.430803,-0.681961,-0.696897,-0.567342,-0.670494,-0.755422,-1.283412,-0.91985,-1.200636,-1.541858,-1.66765,-2.143871,-2.247171,-2.137646,-2.015242,-2.200597,-1.631805,-1.561039,-1.346654,-2.528086,-2.097531,-2.583838,-2.488855,-1.4561,-2.843985,-3.539924,-3.446549,NA,NA,NA,,,,,,,
ITA.1.0.99.0.UYNC,ITA,1,0,99,0,UYNC,Italy,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.0874,-73.8557,-83.6154,-93.3924,-103.8228,-108.2461,-115.4134,-122.728,-129.6485,-143.9857,-108.4654,-110.3303,-107.0879,-90.9776,-96.7185,-111.7342,-126.7332,-130.944,-129.1411,-148.458,-151.6387,-152.9671,-161.3177,-162.0253,-167.7471,-169.2506,-172.1853,-183.308,-190.6327,-149.4411,-141.0163,-142.723,-118.3667,-124.4207,-128.1386,-140.8493,-125.4088,-124.4126,-114.0836,-126.6414,-94.829,-105.9252,-104.8332,-152.2832,-153.0444,-151.514,-154.5443,,,,,,,
CYP.1.0.99.0.UYNC,CYP,1,0,99,0,UYNC,Cyprus,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.336393,-0.366449,-0.683659,0.030105,-1.090973,-1.464297,-1.450761,-0.842996,-0.935412,-2.398532,-2.679864,-3.261262,-4.661448,-1.20577,-0.73448,-0.94766,-0.03312,-0.23687,-0.51965,-1.01768,-0.64749,-1.09766,-0.82264,-1.14668,-1.60651,-1.79291,-2.63124,-2.68909,-3.4086,-3.681288,-3.681288,-3.938978,,,,,,,
LVA.1.0.99.0.UYNC,LVA,1,0,99,0,UYNC,Latvia,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.080132,-1.404448,-2.38265,-0.021526,-0.005636,-0.655491,-0.699749,-0.76621,-0.928109,-1.182329,-1.362311,-1.442896,-1.755272,-1.656643,-2.125123,-2.299004,-2.05698,-0.365833,-1.378853,-1.565585,-1.847479,-1.733094,-1.67819,-1.70256,-1.84562,-1.8816,-2.45492,-2.71698,-1.88713,-2.66666,-2.57691,-2.86073,-2.975159,-3.094166,-3.248874,,,,,,,
LTU.1.0.99.0.UYNC,LTU,1,0,99,0,UYNC,Lithuania,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4674,-0.6013,-0.92757,-0.99215,-1.03411,-1.90396,-2.14949,-2.54737,-2.90263,-3.25089,-3.25092,-4.1184,-4.06858,-5.07097,-3.04789,-4.29064,-5.17837,-5.13174,-4.8751,-4.38877,-5.52097,-6.24028,-4.94842,-5.09486,-5.558,-5.87702,-7.76662,-8.92861,-9.09736,-9.44306,-9.91521,-10.41097,,,,,,,
LUX.1.0.99.0.UYNC,LUX,1,0,99,0,UYNC,Luxembourg,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92845,-1.20726,-1.16651,-0.12801,-1.0163,-0.7326,-0.2273,-1.2088,-1.9493,-0.2527,-0.3158,-4.2056,-3.0999,-4.5947,-5.8861,-8.1233,-7.7825,-4.5521,-7.2279,-7.3409,-12.1283,-11.4913,-8.4781,-8.4334,-10.563,-10.1222,-12.5614,-13.6679,-15.1521,-16.42488,-16.85192,-17.12351,,,,,,,
HUN.1.0.99.0.UYNC,HUN,1,0,99,0,UYNC,Hungary,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.78253,-1.26554,-2.13934,-2.76956,-3.10361,-3.45451,-3.9991,-4.9484,-4.57122,-6.33855,-6.895,-7.49198,-9.30535,-8.49441,-6.20103,-6.46215,-7.17982,-7.49779,-6.52627,-8.47437,-10.11292,-7.9539,-10.78308,-12.7635,-12.1391,-10.16235,-12.43243,-14.08435,-17.40329,-18.39655,-17.68881,-18.21948,,,,,,,
NLD.1.0.99.0.UYNC,NLD,1,0,99,0,UYNC,Netherlands,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.10295,-1.3286,-1.76116,-2.11377,-2.30685,-2.49903,-3.70671,-4.7987,-6.36296,-7.43268,-7.85195,-8.79718,-11.13088,-12.62919,-12.48381,-13.89201,-18.07983,-16.34907,-13.56961,-13.0243,-13.11793,-17.69739,-18.57293,-19.08031,-17.68066,-17.00055,-16.75164,-15.21061,-16.43306,-20.46885,-16.88,-19.461,-32.996,-37.594,-28.584,-31.098,-31.547,-27.772,-24.198,-53.103,-48.374,-28.876,-26.056,-40.68,-42.272,-45.461,-50.759,-60.397,-50.887,-42.331,-64.855,-66.086,-28.967,-53.756,-44.213,-38.02318,-39.54411,-41.12587,,,,,,,
AUT.1.0.99.0.UYNC,AUT,1,0,99,0,UYNC,Austria,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.45206,-13.82718,-15.23398,-15.51568,-19.189,-19.2744,-20.1638,-17.2143,-18.5767,-20.4266,-23.7051,-25.0815,-28.1139,-24.0141,-23.0618,-17.4034,-17.0967,-20.5726,-15.8362,-16.8357,-21.1576,-15.2035,-19.2197,-22.0908,-16.9782,-5.0664,-8.3821,-16.8559,-20.9153,-20.9153,-18.82377,-16.94139,,,,,,,
POL.1.0.99.0.UYNC,POL,1,0,99,0,UYNC,Poland,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.08706,-3.08213,-2.52338,-3.63162,-2.18244,-3.7371,-3.67142,-5.80261,-8.60218,-9.16687,-10.55238,-9.07996,-15.28004,-16.45255,-18.46424,-23.03406,-17.68771,-20.6437,-24.64459,-24.51189,-27.39264,-27.02092,-30.19244,-28.50182,-28.99954,-29.00861,-29.1858,-29.69063,-25.76993,-32.56464,-36.8985,-44.15312,-51.20918,-53.14093,-55.79797,,,,,,,
PRT.1.0.99.0.UYNC,PRT,1,0,99,0,UYNC,Portugal,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57556,-4.59809,-5.68034,-6.54738,-7.82561,-8.59562,-7.9335,-8.97129,-9.46157,-9.5522,-10.21014,-12.685,-13.94431,-16.05677,-15.68275,-14.22293,-10.11707,-11.21135,-9.99481,-10.17031,-11.48999,-12.13893,-10.65858,-11.73572,-12.76418,-9.84801,-9.55529,-14.27237,-16.66115,-17.3276,-18.0207,-18.74153,,,,,,,
ROM.1.0.99.0.UYNC,ROM,1,0,99,0,UYNC,Romania,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.93057,-1.29774,-0.94705,-2.16708,-2.04635,-2.50379,-2.44017,-0.91721,-0.79541,-2.82518,-3.65542,-5.09958,-6.76581,-4.38207,-2.4345,-1.73443,-1.20248,-2.14569,-4.50831,-3.88516,-5.35185,-6.59093,-8.01333,-9.42401,-11.52976,-8.04451,-10.80019,-16.50052,-12.2298,-13.13478,-13.79264,-14.34434,,,,,,,
SVN.1.0.99.0.UYNC,SVN,1,0,99,0,UYNC,Slovenia,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02112,-0.064731,-0.129548,-0.192552,-0.118814,-0.20425,-0.246039,-0.537717,-0.61372,-0.647463,-0.656987,-0.715141,-1.12975,-1.51914,-0.95645,-0.83762,-0.69362,-0.9459,-0.83073,-0.31797,-1.16118,-1.03385,-0.954,-1.11319,-1.2713,-0.8052,-1.37867,-1.93347,-2.07947,-2.098582,-2.119567,-2.137234,,,,,,,
SVK.1.0.99.0.UYNC,SVK,1,0,99,0,UYNC,Slovakia,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.697679,-0.860609,-1.001101,-1.030772,-1.099108,-0.998291,-0.692174,-0.706826,-2.366353,-2.878997,-3.012858,-3.395967,-4.170839,-3.897377,-3.09955,-3.96766,-4.75416,-4.04165,-3.17522,-3.67894,-4.68025,-5.09087,-4.68259,-4.66787,-5.43862,-4.02491,-6.26145,-6.90739,-6.16488,-6.565597,-6.920139,-7.259226,,,,,,,
FIN.1.0.99.0.UYNC,FIN,1,0,99,0,UYNC,Finland,01 Revenue,Net property income: corporations ,Mrd ECU/EUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20373,-1.59704,-1.73967,-1.75131,-1.99643,-2.47152,-3.26378,-3.76407,-3.96647,-4.4932,-4.7257,-4.81176,-5.06396,-5.60342,-8.3099,-9.30995,-9.77066,-9.20063,-7.69911,-6.11306,-6.7711,-5.86394,-5.21004,-6.68366,-6.391,-9.184,-8.86,-8.424,-10.218,-9.821,-9.554,-9.68,-12.984,-14.188,-9.51,-9.677,-11.897,-10.983,-11.689,-11.26,-11.683,-12.812,-14.284,-13.897,-15.087,-10.412,-12.413,-14.968,-16.654,-17.98632,-21.58358,-24.17361,,,,,,,
